"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.580985467E1,8.000324909E-3,1.318717064E-2,6.822045904E-1,6.823789342E-1
2.581981167E1,-2.945589703E-3,2.185965126E-2,7.281596124E-1,7.284936115E-1
2.582976767E1,-2.581991561E-2,-7.917349264E-3,7.012173969E-1,7.017372657E-1
2.583972367E1,-1.132843215E-2,-2.844633870E-3,7.471730036E-1,7.472642923E-1
2.584967942E1,-1.978624687E-2,-4.718026947E-3,8.094470197E-1,8.097025584E-1
2.585963542E1,-2.037486048E-2,-3.751847651E-3,7.236753827E-1,7.239718716E-1
2.586959142E1,9.024044462E-3,1.148301791E-3,8.121420014E-1,8.121929465E-1
2.587954742E1,2.667450445E-2,2.598714598E-2,7.296635163E-1,7.306132410E-1
2.588950342E1,1.126027554E-3,2.574810449E-2,7.070611042E-1,7.075306621E-1
2.589945942E1,1.707290126E-2,3.666158533E-2,7.807091242E-1,7.817559033E-1
2.590941642E1,3.825175390E-4,4.128448538E-2,6.720368671E-1,6.733038733E-1
2.591937242E1,1.279147860E-2,4.024581889E-2,7.615548152E-1,7.627247763E-1
2.592932842E1,1.724935926E-2,4.067876866E-2,7.009320527E-1,7.023233195E-1
2.593928442E1,9.667676724E-3,5.254273267E-2,6.666580135E-1,6.687952674E-1
2.594924042E1,-1.467656611E-2,7.165284041E-2,6.922577083E-1,6.961108143E-1
2.595919642E1,-2.590720357E-2,5.052758116E-2,6.900129622E-1,6.923453673E-1
2.596915242E1,-1.356212335E-2,2.309469284E-2,6.659154171E-1,6.664537784E-1
2.597910842E1,-3.457891675E-2,1.758732833E-2,6.886686873E-1,6.897605211E-1
2.598906542E1,-2.715520039E-2,-2.484012326E-2,7.630639815E-1,7.639509648E-1
2.599902142E1,-3.196634425E-2,-3.953551009E-2,6.853767049E-1,6.872598718E-1
2.600897742E1,-3.529293487E-2,-5.470654964E-3,7.090257686E-1,7.099246861E-1
2.601893342E1,-5.761426035E-3,-9.163701553E-3,7.519840926E-1,7.520619941E-1
2.602888942E1,-2.609690918E-2,-1.132845042E-2,7.742894661E-1,7.748119513E-1
2.603884542E1,-5.103194006E-3,-2.332880074E-2,7.102250326E-1,7.106263944E-1
2.604880142E1,1.042710213E-2,2.129117399E-3,7.078305978E-1,7.079105966E-1
2.605875742E1,3.414618624E-2,4.027849020E-2,7.412105978E-1,7.430891394E-1
2.606871342E1,1.989981076E-2,3.044446019E-2,6.831307894E-1,6.840983431E-1
2.607867042E1,-2.076223852E-2,5.658668529E-2,6.606763119E-1,6.634201629E-1
2.608862642E1,1.804925837E-2,2.647798318E-2,7.302815670E-1,7.309842860E-1
2.609858242E1,9.706706889E-3,3.291452508E-2,7.178591573E-1,7.186788962E-1
2.610853842E1,2.015803842E-2,1.932618063E-2,7.157699472E-1,7.163145015E-1
2.611849442E1,2.251022710E-2,1.899606876E-2,7.048438400E-1,7.054589993E-1
2.612845042E1,2.673456632E-4,1.338102411E-2,7.570863730E-1,7.572046615E-1
2.613840642E1,1.025839169E-2,1.339023348E-2,7.473571908E-1,7.475475260E-1
2.614836242E1,-3.287889361E-3,2.707354037E-2,7.039468771E-1,7.044749766E-1
2.615831842E1,1.889107469E-2,1.614900464E-2,7.394225192E-1,7.398400672E-1
2.616827542E1,-5.325315110E-3,1.282615989E-2,7.644211203E-1,7.645472637E-1
2.617823142E1,-2.300908595E-2,3.017810125E-2,7.240057504E-1,7.249996293E-1
2.618818742E1,-2.256297994E-2,3.475449767E-2,7.023026401E-1,7.035239594E-1
2.619814342E1,-1.270760760E-2,5.132972779E-2,6.533555979E-1,6.554919996E-1
2.620809942E1,-8.741532583E-3,4.104506018E-2,6.975114316E-1,6.987727159E-1
2.621805542E1,1.930312067E-3,3.344391737E-2,6.861362582E-1,6.869535549E-1
2.622801142E1,1.984837353E-3,1.836683527E-2,7.457141232E-1,7.459429159E-1
2.623796742E1,1.344019063E-2,6.074032802E-3,7.129352170E-1,7.130877620E-1
2.624792442E1,-7.870114725E-3,3.434753146E-2,6.696769309E-1,6.706033726E-1
2.625788042E1,5.911242664E-3,2.518375682E-2,6.734185642E-1,6.739152224E-1
2.626783642E1,-3.308628704E-3,1.615969408E-2,7.322462314E-1,7.324319942E-1
2.627779242E1,-1.290162552E-2,8.305458203E-3,7.162312925E-1,7.163956288E-1
2.628774842E1,-1.420562770E-2,-7.451362722E-3,7.196770567E-1,7.198558110E-1
2.629770442E1,5.919300858E-3,8.373998534E-3,7.092017698E-1,7.092759070E-1
2.630766042E1,9.734207075E-3,1.044773184E-2,7.395879954E-1,7.397258363E-1
2.631761642E1,-6.540311705E-3,7.660108320E-3,7.234192747E-1,7.234893917E-1
2.632757342E1,-2.782726474E-4,-1.920810342E-4,7.368935984E-1,7.368936760E-1
2.633752942E1,1.319564911E-2,1.017852237E-2,7.258154637E-1,7.260067594E-1
2.634748542E1,1.036983596E-2,8.080852032E-3,7.460228562E-1,7.461386840E-1
2.635744142E1,-1.277764628E-2,2.015178921E-2,7.163839048E-1,7.167811813E-1
2.636739742E1,-1.247806784E-2,1.680283299E-2,7.202769810E-1,7.205809925E-1
2.637735342E1,5.012324620E-3,3.958254363E-2,7.222229344E-1,7.233241791E-1
2.638730942E1,-1.223542666E-2,3.030396257E-2,7.142900169E-1,7.150372466E-1
2.639726542E1,-1.123500461E-2,1.773482434E-2,7.138415354E-1,7.141501852E-1
2.640722142E1,-4.207802564E-4,1.515598297E-2,7.289600962E-1,7.291177565E-1
2.641717842E1,3.834549207E-3,2.627495689E-2,7.183327818E-1,7.188233876E-1
2.642713442E1,-4.966551885E-3,3.945617069E-2,6.867502159E-1,6.879006578E-1
2.643709042E1,-1.649833923E-2,3.702939346E-2,7.111506468E-1,7.123051408E-1
2.644704642E1,-5.373225734E-3,3.417615322E-2,6.994743419E-1,7.003293767E-1
2.645700242E1,-7.569348570E-3,2.530804669E-2,7.229737169E-1,7.234561407E-1
2.646695842E1,-2.698325571E-3,1.832184825E-2,7.243209153E-1,7.245576302E-1
2.647691442E1,8.689327911E-4,2.342175320E-4,7.410860521E-1,7.410865985E-1
2.648687042E1,-2.878657356E-4,1.612850284E-2,7.271632469E-1,7.273421472E-1
2.649682642E1,1.088093743E-3,1.107212311E-2,7.083012986E-1,7.083886684E-1
2.650678342E1,2.192853877E-2,1.260922819E-2,7.048567039E-1,7.053104469E-1
2.651673942E1,1.030164281E-2,5.639274046E-3,7.499171019E-1,7.500090566E-1
2.652669542E1,-4.435697794E-3,-5.965512134E-3,7.596474534E-1,7.596838265E-1
2.653665142E1,1.215106230E-2,-2.678445037E-3,6.990217674E-1,6.991325008E-1
2.654660742E1,1.263572339E-2,2.029422373E-2,6.864496690E-1,6.868658276E-1
2.655656342E1,8.181899227E-4,2.451176556E-2,6.632467479E-1,6.637000411E-1
2.656651942E1,-1.593391847E-2,2.902247217E-2,6.746225059E-1,6.754344669E-1
2.657647542E1,-9.018215518E-3,2.363950716E-2,6.493245274E-1,6.498172792E-1
2.658643242E1,5.914129727E-3,1.729372501E-2,6.099558091E-1,6.102295789E-1
2.659638842E1,4.651715867E-3,3.084333166E-2,5.918440586E-1,5.926654531E-1
2.660634442E1,-1.699504193E-2,2.528973760E-2,5.515772080E-1,5.524181557E-1
2.661630042E1,-6.224361062E-3,2.480251836E-2,5.229890013E-1,5.236137919E-1
2.662625642E1,9.128417261E-4,2.121717017E-2,4.587707859E-1,4.592620555E-1
2.663621242E1,-1.091433965E-2,1.094618870E-2,4.261368906E-1,4.264171566E-1
2.664616842E1,-1.976415535E-2,9.773620963E-3,4.137098032E-1,4.142969307E-1
2.665612442E1,2.758533619E-3,-7.870005090E-3,3.914044297E-1,3.914932618E-1
2.666608142E1,-1.063266831E-2,-1.227334220E-2,3.789808506E-1,3.793285827E-1
2.667603742E1,-1.740875071E-2,1.436162045E-2,3.599686289E-1,3.606753866E-1
2.668599342E1,-7.977922764E-3,1.353356335E-2,3.681997544E-1,3.685347524E-1
2.669594942E1,1.519508623E-3,8.767753690E-3,3.897490829E-1,3.898506510E-1
2.670590542E1,1.641947491E-2,4.986651689E-3,4.020206344E-1,4.023867000E-1
2.671586142E1,3.457348980E-4,2.784170005E-3,2.864580184E-1,2.864717568E-1
2.672581742E1,-2.970751002E-4,-4.736189861E-3,2.195448214E-1,2.195961028E-1
2.673577342E1,5.028532371E-3,-1.140901409E-3,2.059213936E-1,2.059859416E-1
2.674572942E1,-4.898322187E-4,1.281954523E-2,1.702954781E-1,1.707780154E-1
2.675568642E1,-8.630892299E-3,-9.499660637E-3,9.949680626E-2,1.003212356E-1
2.676564242E1,-1.519972745E-2,-2.021563349E-2,1.286907846E-1,1.311526652E-1
2.677559842E1,-1.222035181E-2,-1.953213053E-2,1.727027768E-1,1.742328621E-1
2.678555442E1,-2.058581706E-2,-2.308488049E-2,3.064701140E-2,4.354224246E-2
2.679551042E1,-2.608621974E-2,-1.407932784E-2,4.816176116E-2,5.655328082E-2
2.680546642E1,1.402622782E-2,-1.755955406E-2,1.801831198E-1,1.815792655E-1
2.681542242E1,7.162163090E-3,-1.728674490E-2,8.602248251E-2,8.803405947E-2
2.682537842E1,-2.793066910E-2,-2.526536202E-2,1.991830623E-1,2.027124888E-1
2.683533542E1,4.186642952E-3,-2.813278176E-2,1.315161592E-1,1.345566108E-1
2.684529158E1,-6.750592198E-3,-8.457485810E-3,2.466203535E-1,2.468576479E-1
2.685524758E1,-2.907929979E-2,-1.418351792E-3,1.044096369E-1,1.083927565E-1
2.686520358E1,-1.931477856E-2,-1.286137110E-2,1.716169488E-1,1.731786727E-1
2.687515958E1,-1.481174642E-2,7.856830582E-4,1.383848834E-1,1.391775164E-1
2.688511558E1,-2.004500443E-2,3.499339297E-3,9.078328550E-2,9.303575928E-2
2.689507158E1,-2.274895795E-2,1.993253689E-2,1.611340606E-1,1.639481827E-1
2.690502758E1,-5.590102617E-3,2.126330836E-2,7.940284967E-2,8.239047315E-2
2.691498358E1,1.002960110E-2,4.905320574E-2,1.072484601E-1,1.183597992E-1
2.692494058E1,-1.175858622E-2,4.405580979E-2,8.449869812E-2,9.601671057E-2
2.693489658E1,7.690897565E-3,4.068253281E-2,3.989613712E-2,5.749713156E-2
2.694485258E1,1.465173371E-2,6.062859138E-2,8.525591254E-2,1.056364995E-1
2.695480858E1,2.866169896E-2,3.200177472E-2,2.493369699E-2,4.967188156E-2
2.696476458E1,4.321750179E-3,2.559236756E-2,3.990315378E-2,4.760155967E-2
2.697472058E1,4.050444854E-2,2.626878077E-2,1.176459789E-2,4.968968664E-2
2.698467658E1,1.329713484E-2,2.076214716E-2,-7.097935081E-3,2.565660211E-2
2.699463258E1,3.233473711E-3,-6.165706180E-3,4.289575875E-2,4.345707541E-2
2.700458958E1,7.445789594E-3,-3.839460868E-2,-1.413856745E-2,4.158707549E-2
2.701454558E1,1.856690140E-2,-4.345223095E-2,5.468900800E-3,4.756821500E-2
2.702450158E1,1.972130623E-2,-5.912775731E-2,3.824780703E-2,7.312944924E-2
2.703445758E1,-1.344201788E-2,-5.218661897E-2,-2.641772032E-2,6.001688921E-2
2.704441358E1,-7.108880337E-3,-3.603401463E-2,-1.893386900E-2,4.132163823E-2
2.705436958E1,-1.582055558E-2,-3.801945498E-2,6.664656401E-3,4.171554364E-2
2.706432558E1,-2.589934638E-2,-3.553119063E-2,4.498438418E-2,6.290338998E-2
2.707428158E1,-3.878724921E-2,-2.440642431E-2,8.160374165E-3,4.654799626E-2
2.708423758E1,-2.565352578E-2,-1.958382357E-2,1.235107362E-2,3.455688860E-2
2.709419458E1,-2.443957072E-2,8.555390127E-3,4.263789654E-3,2.624246976E-2
2.710415058E1,-3.549247110E-2,3.799462259E-2,-7.414854169E-3,5.251939559E-2
2.711410658E1,-2.051899435E-2,3.158020874E-2,-2.024306059E-3,3.771520288E-2
2.712406258E1,-1.397214107E-2,3.987128645E-2,5.159583092E-3,4.256244245E-2
2.713401858E1,-5.134951696E-4,3.567154208E-2,1.024724543E-2,3.711776705E-2
2.714397458E1,-1.834390322E-2,2.825756500E-2,-1.120425922E-1,1.169979967E-1
2.715393058E1,3.418348052E-2,4.474033602E-2,-8.390111268E-2,1.010425886E-1
2.716388658E1,2.449630698E-2,2.957518023E-2,2.619552612E-3,3.849184845E-2
2.717384358E1,-7.409957126E-3,1.292324195E-2,-1.811970270E-1,1.818083613E-1
2.718379958E1,1.873287097E-2,-9.145593457E-3,-1.211689264E-1,1.229490588E-1
2.719375558E1,6.886156239E-3,-2.639381982E-2,-1.371844500E-1,1.398700333E-1
2.720371158E1,2.350907771E-2,-3.494029295E-2,-1.301514190E-1,1.367950755E-1
2.721366758E1,-3.297646903E-4,-4.067014402E-2,-1.930189276E-1,1.972573846E-1
2.722362358E1,3.617306873E-3,-4.182202723E-2,-1.713099700E-1,1.763782093E-1
2.723357958E1,8.016569205E-3,-3.347923821E-2,-1.692114043E-1,1.726778044E-1
2.724353558E1,-2.107575892E-2,-2.375785846E-2,-1.722040093E-1,1.751080931E-1
2.725349258E1,-2.171252070E-2,-1.886468913E-2,-1.407676238E-1,1.436761426E-1
2.726344858E1,-1.600223953E-2,-9.283076115E-3,-1.723519439E-1,1.733419733E-1
2.727340458E1,-2.375942990E-2,-1.126478886E-2,-1.835756743E-1,1.854492765E-1
2.728336058E1,-3.619446589E-2,-2.358839884E-3,-1.621655095E-1,1.661723682E-1
2.729331658E1,-3.692841936E-2,-1.620747680E-2,-1.904560930E-1,1.946790020E-1
2.730327258E1,-2.412025793E-2,-2.365217004E-3,-1.636629814E-1,1.654477337E-1
2.731322858E1,-2.259588880E-2,-2.879022807E-3,-1.641108781E-1,1.656841672E-1
2.732318458E1,-1.858862747E-2,-8.843237590E-3,-2.052752763E-1,2.063048206E-1
2.733314158E1,-2.584414501E-3,4.296479244E-3,-1.705504167E-1,1.706241002E-1
2.734309758E1,-4.262437485E-4,1.609332819E-2,-1.692073113E-1,1.699714420E-1
2.735305358E1,-8.603867199E-3,8.142576702E-3,-1.769887859E-1,1.773847750E-1
2.736300958E1,-1.669891700E-3,-2.766189817E-3,-1.742932194E-1,1.743231674E-1
2.737296558E1,6.345891785E-3,-3.887850232E-3,-1.310343486E-1,1.312455189E-1
2.738292158E1,6.026012544E-3,-1.812532699E-2,-1.063345402E-1,1.080364510E-1
2.739287758E1,7.305419873E-3,-6.651865616E-3,-1.539332145E-1,1.542499628E-1
2.740283358E1,2.552307805E-2,2.983888965E-3,-1.263910747E-1,1.289768772E-1
2.741279058E1,1.409052892E-2,1.300495679E-2,-9.615278363E-2,9.804605911E-2
2.742274658E1,8.885593358E-3,-8.358941954E-3,-1.001961333E-1,1.009360728E-1
2.743270258E1,1.227056477E-3,-8.212268203E-3,-8.507698774E-2,8.548123104E-2
2.744265858E1,6.407123096E-3,3.149328623E-3,-1.129179204E-1,1.131433879E-1
2.745261458E1,3.306271546E-3,-1.026098639E-2,-8.552313030E-2,8.619991351E-2
2.746257058E1,-9.298023060E-3,-3.801220078E-3,-1.665047282E-1,1.668074549E-1
2.747252658E1,-4.005068634E-3,-8.303247225E-3,-1.727899003E-1,1.730356441E-1
2.748248258E1,-1.010057168E-2,-7.787796892E-3,-1.503365922E-1,1.508766459E-1
2.749243958E1,-3.458993509E-2,-2.458637238E-2,-1.691973710E-1,1.744382517E-1
2.750239558E1,-2.892149806E-2,-1.617749155E-2,-1.778799015E-1,1.809403870E-1
2.751235158E1,-2.639477000E-2,-2.841966078E-3,-1.802749211E-1,1.822191203E-1
2.752230758E1,-3.264193520E-2,-4.116238821E-3,-1.798241007E-1,1.828090440E-1
2.753226358E1,-4.059434948E-2,-1.569555307E-2,-1.682963151E-1,1.738329694E-1
2.754221958E1,-3.486784229E-2,-1.535160888E-2,-1.877552640E-1,1.915815166E-1
2.755217558E1,-2.167363672E-2,-2.336061325E-2,-1.356618351E-1,1.393542187E-1
2.756213158E1,-3.426314883E-2,-2.884089785E-2,-1.464364994E-1,1.531319989E-1
2.757208758E1,-3.640785271E-2,-1.481141752E-2,-1.864057267E-1,1.905046056E-1
2.758204458E1,-5.566823389E-3,-5.946289413E-3,-1.599119925E-1,1.601193094E-1
2.759200058E1,-8.237265050E-4,-5.861650966E-4,-1.470393473E-1,1.470428229E-1
2.760195658E1,2.297133487E-3,-2.031103447E-3,-1.371610612E-1,1.371953312E-1
2.761191258E1,2.356952330E-2,7.589521464E-3,-1.268313700E-1,1.292258476E-1
2.762186858E1,3.058528673E-2,1.554615671E-2,-1.048277128E-1,1.102995563E-1
2.763182458E1,1.723053854E-2,1.293513738E-3,-1.000359195E-1,1.015172391E-1
2.764178058E1,1.655677484E-2,6.263720132E-3,-1.293743241E-1,1.305797715E-1
2.765173658E1,2.865831854E-2,1.325702660E-2,-1.097639322E-1,1.142154490E-1
2.766169358E1,1.162205374E-2,4.999643471E-3,-8.835786045E-2,8.925906156E-2
2.767164958E1,-8.182392586E-3,-2.119674146E-2,-7.937595248E-2,8.256388575E-2
2.768160558E1,-2.324154932E-2,-2.944955645E-2,-7.652952790E-2,8.523036214E-2
2.769156158E1,-1.622352010E-2,-2.036875745E-2,-1.006282425E-1,1.039429270E-1
2.770151758E1,-1.267499110E-2,-2.818341499E-2,-9.628785431E-2,1.011252252E-1
2.771147358E1,-3.372434618E-2,-2.339878460E-2,-1.157485574E-1,1.228110874E-1
2.772142958E1,-2.029232338E-2,-2.383072939E-2,-1.413476676E-1,1.447717002E-1
2.773138558E1,-1.959995823E-2,-2.534409843E-2,-1.123063016E-1,1.167869302E-1
2.774134258E1,-3.935325969E-2,-2.362110671E-2,-1.269781351E-1,1.350188229E-1
2.775129858E1,-2.448543482E-2,-8.398173116E-3,-1.435929984E-1,1.459075564E-1
2.776125458E1,-1.459410209E-2,1.521103816E-2,-1.736798465E-1,1.749544300E-1
2.777121058E1,-3.633295354E-3,1.067601079E-2,-1.603569657E-1,1.607530232E-1
2.778116658E1,-1.534877663E-2,2.460818980E-3,-1.929885221E-1,1.936135590E-1
2.779112258E1,6.514529139E-4,1.564481020E-2,-1.696370816E-1,1.703582224E-1
2.780107858E1,3.047587071E-3,8.569587898E-3,-1.624514383E-1,1.627058556E-1
2.781103458E1,1.831128672E-3,-6.614662707E-6,-1.376013565E-1,1.376135400E-1
2.782099158E1,1.532463860E-3,2.846314944E-3,-1.359547806E-1,1.359932069E-1
2.783094758E1,1.931638654E-2,8.679972365E-3,-1.227815884E-1,1.245944749E-1
2.784090358E1,1.884976046E-2,-1.114194252E-2,-1.103556705E-1,1.125070236E-1
2.785085946E1,9.553345386E-3,-1.012481935E-2,-8.370990872E-2,8.485945553E-2
2.786081546E1,3.414043039E-3,-1.615965754E-2,-6.380130887E-2,6.590445535E-2
2.787077146E1,8.636355791E-3,-8.975476027E-3,-6.005909085E-2,6.133710301E-2
2.788072746E1,-1.002092164E-2,-1.869080756E-2,-4.718703032E-2,5.173375095E-2
2.789068346E1,-2.675484885E-2,-1.222607112E-2,-7.083901763E-2,7.670374939E-2
2.790064046E1,-1.457804052E-2,-1.135520143E-2,-6.889364898E-2,7.132877915E-2
2.791059646E1,-2.539948253E-2,-1.508179642E-2,-7.577465236E-2,8.132891390E-2
2.792055246E1,-3.003444247E-2,-1.669387378E-2,-8.954952300E-2,9.591595396E-2
2.793050846E1,-3.935433777E-2,-1.394151628E-2,-9.194571197E-2,1.009809077E-1
2.794046446E1,-3.790008042E-2,-5.967193209E-3,-8.551202059E-2,9.372475210E-2
2.795042046E1,-1.655505722E-2,-1.664848477E-3,-8.461447299E-2,8.623485768E-2
2.796037646E1,-3.175246406E-2,-1.872333270E-3,-1.144060367E-1,1.187453824E-1
2.797033246E1,-6.303590834E-3,2.202030351E-2,-1.073730057E-1,1.097888491E-1
2.798028946E1,8.677688297E-3,5.100708939E-3,-1.006370133E-1,1.011391514E-1
2.799024546E1,-1.042063365E-2,4.228450544E-3,-1.102194303E-1,1.107916613E-1
2.800020146E1,-9.713285007E-3,-2.980618179E-4,-1.474942607E-1,1.478140510E-1
2.801015746E1,2.054289484E-2,-4.750332814E-3,-1.521328568E-1,1.535870513E-1
2.802011346E1,5.361805391E-3,2.064396031E-3,-1.323710221E-1,1.324956534E-1
2.803006946E1,-1.092817197E-2,-2.008975390E-3,-1.465885270E-1,1.470090377E-1
2.804002546E1,9.734663889E-3,1.106475927E-3,-1.268331242E-1,1.272109640E-1
2.804998146E1,2.132347986E-2,-3.912810534E-3,-9.944301188E-2,1.017787477E-1
2.805993846E1,-7.044908144E-3,-3.548344446E-2,-7.788959026E-2,8.588069535E-2
2.806989446E1,-6.278740168E-3,-2.245299747E-2,-9.315842450E-2,9.603151425E-2
2.807985046E1,8.327348717E-3,-8.682640158E-3,-9.510320842E-2,9.586111427E-2
2.808980646E1,1.152186535E-2,-1.058760820E-2,-7.639387250E-2,7.797996271E-2
2.809976246E1,-8.184219841E-3,-1.504859520E-2,-8.178442061E-2,8.355915944E-2
2.810971846E1,-7.205103580E-3,-1.517705122E-2,-9.824959517E-2,9.967567081E-2
2.811967446E1,8.342533205E-3,1.013602043E-2,-8.088570356E-2,8.194408954E-2
2.812963046E1,-2.220576989E-2,-2.765075192E-3,-7.265223920E-2,7.602032438E-2
2.813958746E1,-3.091357134E-2,-1.016814357E-2,-9.121539474E-2,9.684672567E-2
2.814954346E1,-1.312511707E-2,8.365848977E-3,-8.492729902E-2,8.634177579E-2
2.815949946E1,-2.184841365E-2,1.550316140E-2,-1.003428984E-1,1.038575873E-1
2.816945546E1,-2.527725745E-2,-4.519495703E-3,-1.177079594E-1,1.204762603E-1
2.817941146E1,-2.262715314E-2,-2.491827495E-3,-1.344748503E-1,1.363879856E-1
2.818936746E1,-1.716695007E-2,-3.264390863E-3,-1.248953569E-1,1.261118971E-1
2.819932346E1,-2.661698246E-2,-2.971229743E-2,-1.233978850E-1,1.296854749E-1
2.820927946E1,-1.961569089E-2,-2.484681102E-2,-1.346216154E-1,1.382935960E-1
2.821923646E1,-5.710354261E-3,-4.050256647E-3,-1.093236369E-1,1.095475710E-1
2.822919246E1,3.300205059E-3,-1.641839683E-2,-9.255791545E-2,9.406074006E-2
2.823914846E1,-1.622381246E-2,-1.642258124E-2,-9.106278241E-2,9.394329995E-2
2.824910446E1,-1.108873285E-2,-7.461686712E-3,-1.187528569E-1,1.195026266E-1
2.825906046E1,1.143364549E-2,1.402175104E-2,-9.285319984E-2,9.459944224E-2
2.826901646E1,7.378765885E-3,1.864786707E-2,-7.893156409E-2,8.143943113E-2
2.827897246E1,4.732827712E-3,1.136141410E-2,-8.986117959E-2,9.070012671E-2
2.828892846E1,1.460057057E-2,-6.112039704E-3,-1.117163175E-1,1.128320402E-1
2.829888546E1,1.113092417E-2,-7.979804836E-4,-8.597161174E-2,8.669286170E-2
2.830884146E1,-4.021111932E-3,-1.755301248E-2,-8.568509817E-2,8.755691656E-2
2.831879746E1,-2.988256104E-3,1.001258936E-2,-3.406505978E-1,3.408108147E-1
2.832875346E1,8.533389978E-3,-2.711823503E-2,3.562474608E-2,4.557784494E-2
2.833870946E1,1.687965078E-2,1.820961826E-2,-2.397305793E-1,2.410129943E-1
2.834866546E1,-2.500905298E-2,2.445274523E-2,-2.401018775E-1,2.426361495E-1
2.835862146E1,-5.022769209E-2,-1.221231006E-1,4.067352444E-1,4.276335251E-1
2.836857746E1,9.174007270E-3,6.149518529E-2,-5.852723730E-1,5.885656894E-1
2.837853446E1,-2.456820946E-2,-6.643085657E-2,2.200628847E-1,2.311802951E-1
2.838849046E1,-2.965698643E-2,-5.610275511E-3,-2.461911678E-1,2.480344798E-1
2.839844646E1,-2.532425445E-2,-2.990525555E-2,3.198543906E-2,5.058369782E-2
2.840840246E1,-2.260296028E-2,-3.058532327E-3,-1.839738697E-1,1.853823971E-1
2.841835846E1,-2.669750959E-2,-3.838112354E-3,-2.058056188E-1,2.075655098E-1
2.842831446E1,-1.263561375E-2,-6.032864749E-4,-1.824389756E-1,1.828770147E-1
2.843827046E1,-1.147039158E-2,-3.088024221E-3,-4.394650340E-2,4.552363054E-2
2.844822646E1,-9.878231306E-3,-2.566680992E-2,-3.088323891E-2,4.135382728E-2
2.845818346E1,-1.171407430E-2,-2.751992047E-3,-2.214299637E-1,2.217566726E-1
2.846813946E1,1.433940103E-2,4.216756113E-4,-1.585548538E-1,1.592025059E-1
2.847809546E1,1.660441138E-2,-4.477231298E-3,-7.607812285E-2,7.799764647E-2
2.848805146E1,8.115825690E-3,7.728959285E-3,-1.039190555E-1,1.045216414E-1
2.849800746E1,-1.004047327E-2,-7.215007301E-3,-8.984831572E-2,9.069502341E-2
2.850796346E1,-1.889001489E-2,-1.877188286E-2,-9.299060941E-2,9.672884620E-2
2.851791946E1,5.273731705E-3,-1.525808997E-2,-8.475656033E-2,8.628033423E-2
2.852787546E1,-1.328746866E-2,-8.012110703E-3,-7.278321683E-2,7.441873013E-2
2.853783246E1,3.677770738E-3,-8.080468308E-3,-1.124507278E-1,1.128006478E-1
2.854778846E1,3.392883427E-3,-3.608042691E-3,-8.565644681E-2,8.579951347E-2
2.855774446E1,-9.559832141E-3,-5.393252447E-3,-1.075127542E-1,1.080715961E-1
2.856770046E1,-1.832325524E-2,-1.774904039E-3,-1.239773440E-1,1.253366419E-1
2.857765646E1,-5.856205747E-3,-9.367678016E-3,-1.254736465E-1,1.259590589E-1
2.858761246E1,-7.681066934E-3,-4.921912048E-3,-1.263700247E-1,1.266988838E-1
2.859756846E1,-1.091061205E-2,-4.259623513E-3,-1.299654776E-1,1.304921883E-1
2.860752446E1,-1.015014511E-2,-1.424918946E-2,-1.558627957E-1,1.568415632E-1
2.861748146E1,-5.428043380E-4,-4.031180106E-3,-1.376025259E-1,1.376626318E-1
2.862743746E1,-1.979711903E-2,-2.235713968E-2,-1.212858707E-1,1.249080864E-1
2.863739346E1,-2.026769198E-2,-1.553870151E-2,-1.185891348E-1,1.213079283E-1
2.864734946E1,-1.630907217E-2,-8.798159212E-3,-1.082594436E-1,1.098339682E-1
2.865730546E1,-2.077108243E-2,-1.825586608E-2,-1.146954739E-1,1.179820590E-1
2.866726146E1,-1.990359318E-2,-1.832429677E-2,-7.967006743E-2,8.413829400E-2
2.867721746E1,-2.929462351E-2,-1.507477976E-2,-9.763622224E-2,1.030449215E-1
2.868717346E1,9.410910867E-4,-1.254048686E-2,-8.820934117E-2,8.910127571E-2
2.869713046E1,-1.122913912E-2,-1.417134840E-2,-8.072724402E-2,8.272731476E-2
